"County","State","State_FIPS","County_FIPS","Category","Percent_Change_Mortality_Rate_1980_2014"
"Clay County"," North Carolina","37","043","Cardiovascular diseases",-43.96
"Cleveland County"," North Carolina","37","045","Cardiovascular diseases",-40.46
"Columbus County"," North Carolina","37","047","Cardiovascular diseases",-40.57
"Craven County"," North Carolina","37","049","Cardiovascular diseases",-51.01
"Cumberland County"," North Carolina","37","051","Cardiovascular diseases",-52.87
"Currituck County"," North Carolina","37","053","Cardiovascular diseases",-53.46
"Dare County"," North Carolina","37","055","Cardiovascular diseases",-53.42
"Davidson County"," North Carolina","37","057","Cardiovascular diseases",-40.47
"Davie County"," North Carolina","37","059","Cardiovascular diseases",-51.83
"Duplin County"," North Carolina","37","061","Cardiovascular diseases",-57.6
"Durham County"," North Carolina","37","063","Cardiovascular diseases",-57.85
"Edgecombe County"," North Carolina","37","065","Cardiovascular diseases",-43.28
"Forsyth County"," North Carolina","37","067","Cardiovascular diseases",-55.64
"Franklin County"," North Carolina","37","069","Cardiovascular diseases",-54.85
"Gaston County"," North Carolina","37","071","Cardiovascular diseases",-48.17
"Gates County"," North Carolina","37","073","Cardiovascular diseases",-53.4
"Graham County"," North Carolina","37","075","Cardiovascular diseases",-31
"Granville County"," North Carolina","37","077","Cardiovascular diseases",-61.18
"Greene County"," North Carolina","37","079","Cardiovascular diseases",-50.15
"Guilford County"," North Carolina","37","081","Cardiovascular diseases",-52.79
"Halifax County"," North Carolina","37","083","Cardiovascular diseases",-49.41
"Harnett County"," North Carolina","37","085","Cardiovascular diseases",-51.56
"Haywood County"," North Carolina","37","087","Cardiovascular diseases",-41.71
"Henderson County"," North Carolina","37","089","Cardiovascular diseases",-45.23
"Hertford County"," North Carolina","37","091","Cardiovascular diseases",-49.37
"Hoke County"," North Carolina","37","093","Cardiovascular diseases",-47.77
"Hyde County"," North Carolina","37","095","Cardiovascular diseases",-49.7
"Iredell County"," North Carolina","37","097","Cardiovascular diseases",-46.5
"Jackson County"," North Carolina","37","099","Cardiovascular diseases",-48.06
"Johnston County"," North Carolina","37","101","Cardiovascular diseases",-55.88
"Jones County"," North Carolina","37","103","Cardiovascular diseases",-44.23
"Lee County"," North Carolina","37","105","Cardiovascular diseases",-54.58
"Lenoir County"," North Carolina","37","107","Cardiovascular diseases",-47.8
"Lincoln County"," North Carolina","37","109","Cardiovascular diseases",-47.57
"Macon County"," North Carolina","37","113","Cardiovascular diseases",-36.77
"Madison County"," North Carolina","37","115","Cardiovascular diseases",-41.99
"Martin County"," North Carolina","37","117","Cardiovascular diseases",-38.94
"McDowell County"," North Carolina","37","111","Cardiovascular diseases",-43.51
"Mecklenburg County"," North Carolina","37","119","Cardiovascular diseases",-57.16
"Mitchell County"," North Carolina","37","121","Cardiovascular diseases",-38.73
"Montgomery County"," North Carolina","37","123","Cardiovascular diseases",-56.61
"Moore County"," North Carolina","37","125","Cardiovascular diseases",-61.25
"Nash County"," North Carolina","37","127","Cardiovascular diseases",-51.86
"New Hanover County"," North Carolina","37","129","Cardiovascular diseases",-55.94
"Northampton County"," North Carolina","37","131","Cardiovascular diseases",-54.19
"Onslow County"," North Carolina","37","133","Cardiovascular diseases",-51.79
"Orange County"," North Carolina","37","135","Cardiovascular diseases",-53.87
"Pamlico County"," North Carolina","37","137","Cardiovascular diseases",-52.44
"Pasquotank County"," North Carolina","37","139","Cardiovascular diseases",-43.85
"Pender County"," North Carolina","37","141","Cardiovascular diseases",-56.83
"Perquimans County"," North Carolina","37","143","Cardiovascular diseases",-42.81
"Person County"," North Carolina","37","145","Cardiovascular diseases",-44.81
"Pitt County"," North Carolina","37","147","Cardiovascular diseases",-55.55
"Polk County"," North Carolina","37","149","Cardiovascular diseases",-49.72
"Randolph County"," North Carolina","37","151","Cardiovascular diseases",-45.11
"Richmond County"," North Carolina","37","153","Cardiovascular diseases",-40.34
"Robeson County"," North Carolina","37","155","Cardiovascular diseases",-48.39
"Rockingham County"," North Carolina","37","157","Cardiovascular diseases",-43.24
"Rowan County"," North Carolina","37","159","Cardiovascular diseases",-40.01
"Rutherford County"," North Carolina","37","161","Cardiovascular diseases",-33.83
"Sampson County"," North Carolina","37","163","Cardiovascular diseases",-51.22
"Scotland County"," North Carolina","37","165","Cardiovascular diseases",-51.53
"Stanly County"," North Carolina","37","167","Cardiovascular diseases",-41.11
"Stokes County"," North Carolina","37","169","Cardiovascular diseases",-41.94
"Surry County"," North Carolina","37","171","Cardiovascular diseases",-43.89
"Swain County"," North Carolina","37","173","Cardiovascular diseases",-39.15
"Transylvania County"," North Carolina","37","175","Cardiovascular diseases",-47.46
"Tyrrell County"," North Carolina","37","177","Cardiovascular diseases",-48.88
"Union County"," North Carolina","37","179","Cardiovascular diseases",-56.92
"Vance County"," North Carolina","37","181","Cardiovascular diseases",-51.58
"Wake County"," North Carolina","37","183","Cardiovascular diseases",-59.25
"Warren County"," North Carolina","37","185","Cardiovascular diseases",-51.01
"Washington County"," North Carolina","37","187","Cardiovascular diseases",-46.52
"Watauga County"," North Carolina","37","189","Cardiovascular diseases",-50.12
"Wayne County"," North Carolina","37","191","Cardiovascular diseases",-56.51
"Wilkes County"," North Carolina","37","193","Cardiovascular diseases",-52.58
"Wilson County"," North Carolina","37","195","Cardiovascular diseases",-55.61
"Yadkin County"," North Carolina","37","197","Cardiovascular diseases",-40.26
"Yancey County"," North Carolina","37","199","Cardiovascular diseases",-38.16
"Adams County"," North Dakota","38","001","Cardiovascular diseases",-45.77
"Barnes County"," North Dakota","38","003","Cardiovascular diseases",-46.95
"Benson County"," North Dakota","38","005","Cardiovascular diseases",-22.34
"Billings County"," North Dakota","38","007","Cardiovascular diseases",-43.82
"Bottineau County"," North Dakota","38","009","Cardiovascular diseases",-50.65
"Bowman County"," North Dakota","38","011","Cardiovascular diseases",-38.85
"Burke County"," North Dakota","38","013","Cardiovascular diseases",-44.33
"Burleigh County"," North Dakota","38","015","Cardiovascular diseases",-49.09
"Cass County"," North Dakota","38","017","Cardiovascular diseases",-51.73
"Cavalier County"," North Dakota","38","019","Cardiovascular diseases",-56.1
"Dickey County"," North Dakota","38","021","Cardiovascular diseases",-50.55
"Divide County"," North Dakota","38","023","Cardiovascular diseases",-47.13
"Dunn County"," North Dakota","38","025","Cardiovascular diseases",-39.6
"Eddy County"," North Dakota","38","027","Cardiovascular diseases",-36.98
"Emmons County"," North Dakota","38","029","Cardiovascular diseases",-38.65
"Foster County"," North Dakota","38","031","Cardiovascular diseases",-44.87
"Golden Valley County"," North Dakota","38","033","Cardiovascular diseases",-44.36
"Grand Forks County"," North Dakota","38","035","Cardiovascular diseases",-45.8
"Grant County"," North Dakota","38","037","Cardiovascular diseases",-42.18
"Griggs County"," North Dakota","38","039","Cardiovascular diseases",-45.01
"Hettinger County"," North Dakota","38","041","Cardiovascular diseases",-49.53
"Kidder County"," North Dakota","38","043","Cardiovascular diseases",-44.57
"LaMoure County"," North Dakota","38","045","Cardiovascular diseases",-55.38
"Logan County"," North Dakota","38","047","Cardiovascular diseases",-44.54
"McHenry County"," North Dakota","38","049","Cardiovascular diseases",-49.39
"McIntosh County"," North Dakota","38","051","Cardiovascular diseases",-45.83
"McKenzie County"," North Dakota","38","053","Cardiovascular diseases",-39.65
"McLean County"," North Dakota","38","055","Cardiovascular diseases",-49.33
"Mercer County"," North Dakota","38","057","Cardiovascular diseases",-39.73
"Morton County"," North Dakota","38","059","Cardiovascular diseases",-44.57
"Mountrail County"," North Dakota","38","061","Cardiovascular diseases",-37.13
"Nelson County"," North Dakota","38","063","Cardiovascular diseases",-33.13
"Oliver County"," North Dakota","38","065","Cardiovascular diseases",-55.46
"Pembina County"," North Dakota","38","067","Cardiovascular diseases",-59.15
"Pierce County"," North Dakota","38","069","Cardiovascular diseases",-39.13
"Ramsey County"," North Dakota","38","071","Cardiovascular diseases",-29.68
"Ransom County"," North Dakota","38","073","Cardiovascular diseases",-48.41
"Renville County"," North Dakota","38","075","Cardiovascular diseases",-41.7
"Richland County"," North Dakota","38","077","Cardiovascular diseases",-48.14
"Rolette County"," North Dakota","38","079","Cardiovascular diseases",-43.34
"Sargent County"," North Dakota","38","081","Cardiovascular diseases",-59.3
"Sheridan County"," North Dakota","38","083","Cardiovascular diseases",-51.84
"Sioux County"," North Dakota","38","085","Cardiovascular diseases",-28.61
"Slope County"," North Dakota","38","087","Cardiovascular diseases",-53.11
"Stark County"," North Dakota","38","089","Cardiovascular diseases",-42.14
"Steele County"," North Dakota","38","091","Cardiovascular diseases",-56.98
"Stutsman County"," North Dakota","38","093","Cardiovascular diseases",-43.45
"Towner County"," North Dakota","38","095","Cardiovascular diseases",-39.3
"Traill County"," North Dakota","38","097","Cardiovascular diseases",-51.04
"Walsh County"," North Dakota","38","099","Cardiovascular diseases",-42.84
"Ward County"," North Dakota","38","101","Cardiovascular diseases",-40.23
"Wells County"," North Dakota","38","103","Cardiovascular diseases",-40.35
"Williams County"," North Dakota","38","105","Cardiovascular diseases",-37.37
"Adams County"," Ohio","39","001","Cardiovascular diseases",-51.12
"Allen County"," Ohio","39","003","Cardiovascular diseases",-40.66
"Ashland County"," Ohio","39","005","Cardiovascular diseases",-44.71
"Ashtabula County"," Ohio","39","007","Cardiovascular diseases",-41.29
"Athens County"," Ohio","39","009","Cardiovascular diseases",-44.15
"Auglaize County"," Ohio","39","011","Cardiovascular diseases",-42.91
"Belmont County"," Ohio","39","013","Cardiovascular diseases",-45.53
"Brown County"," Ohio","39","015","Cardiovascular diseases",-44.23
"Butler County"," Ohio","39","017","Cardiovascular diseases",-51.62
"Carroll County"," Ohio","39","019","Cardiovascular diseases",-40.56
"Champaign County"," Ohio","39","021","Cardiovascular diseases",-47.21
"Clark County"," Ohio","39","023","Cardiovascular diseases",-45.56
"Clermont County"," Ohio","39","025","Cardiovascular diseases",-52.38
"Clinton County"," Ohio","39","027","Cardiovascular diseases",-45.99
"Columbiana County"," Ohio","39","029","Cardiovascular diseases",-56.57
"Coshocton County"," Ohio","39","031","Cardiovascular diseases",-48
"Crawford County"," Ohio","39","033","Cardiovascular diseases",-44.91
"Cuyahoga County"," Ohio","39","035","Cardiovascular diseases",-47.1
"Darke County"," Ohio","39","037","Cardiovascular diseases",-46.65
"Defiance County"," Ohio","39","039","Cardiovascular diseases",-46.35
"Delaware County"," Ohio","39","041","Cardiovascular diseases",-63.64
"Erie County"," Ohio","39","043","Cardiovascular diseases",-53.8
"Fairfield County"," Ohio","39","045","Cardiovascular diseases",-45.5
"Fayette County"," Ohio","39","047","Cardiovascular diseases",-42.14
"Franklin County"," Ohio","39","049","Cardiovascular diseases",-47.78
"Fulton County"," Ohio","39","051","Cardiovascular diseases",-43.55
"Gallia County"," Ohio","39","053","Cardiovascular diseases",-46.03
"Geauga County"," Ohio","39","055","Cardiovascular diseases",-57.28
"Greene County"," Ohio","39","057","Cardiovascular diseases",-54.74
"Guernsey County"," Ohio","39","059","Cardiovascular diseases",-46.29
"Hamilton County"," Ohio","39","061","Cardiovascular diseases",-50.11
"Hancock County"," Ohio","39","063","Cardiovascular diseases",-46.49
"Hardin County"," Ohio","39","065","Cardiovascular diseases",-32.18
"Harrison County"," Ohio","39","067","Cardiovascular diseases",-37.46
"Henry County"," Ohio","39","069","Cardiovascular diseases",-47.41
"Highland County"," Ohio","39","071","Cardiovascular diseases",-46.38
"Hocking County"," Ohio","39","073","Cardiovascular diseases",-44.25
"Holmes County"," Ohio","39","075","Cardiovascular diseases",-44.4
"Huron County"," Ohio","39","077","Cardiovascular diseases",-49.96
"Jackson County"," Ohio","39","079","Cardiovascular diseases",-44.01
"Jefferson County"," Ohio","39","081","Cardiovascular diseases",-37.23
"Knox County"," Ohio","39","083","Cardiovascular diseases",-49.8
"Lake County"," Ohio","39","085","Cardiovascular diseases",-51.65
"Lawrence County"," Ohio","39","087","Cardiovascular diseases",-49.25
"Licking County"," Ohio","39","089","Cardiovascular diseases",-54.33
"Logan County"," Ohio","39","091","Cardiovascular diseases",-42.42
"Lorain County"," Ohio","39","093","Cardiovascular diseases",-51.77
"Lucas County"," Ohio","39","095","Cardiovascular diseases",-46.19
"Madison County"," Ohio","39","097","Cardiovascular diseases",-58.39
"Mahoning County"," Ohio","39","099","Cardiovascular diseases",-47.75
"Marion County"," Ohio","39","101","Cardiovascular diseases",-43.32
"Medina County"," Ohio","39","103","Cardiovascular diseases",-53.59
"Meigs County"," Ohio","39","105","Cardiovascular diseases",-42.39
"Mercer County"," Ohio","39","107","Cardiovascular diseases",-39.87
"Miami County"," Ohio","39","109","Cardiovascular diseases",-53.77
"Monroe County"," Ohio","39","111","Cardiovascular diseases",-37.42
"Montgomery County"," Ohio","39","113","Cardiovascular diseases",-51.23
