"County","State","FIPS","GEO_ID","Category","Percent_Change_Mortality_Rate_1980_2014"
"Duplin County"," North Carolina",37061,"0500000US037061","Cardiovascular diseases",-57.6
"Durham County"," North Carolina",37063,"0500000US037063","Cardiovascular diseases",-57.85
"Edgecombe County"," North Carolina",37065,"0500000US037065","Cardiovascular diseases",-43.28
"Forsyth County"," North Carolina",37067,"0500000US037067","Cardiovascular diseases",-55.64
"Franklin County"," North Carolina",37069,"0500000US037069","Cardiovascular diseases",-54.85
"Gaston County"," North Carolina",37071,"0500000US037071","Cardiovascular diseases",-48.17
"Gates County"," North Carolina",37073,"0500000US037073","Cardiovascular diseases",-53.4
"Graham County"," North Carolina",37075,"0500000US037075","Cardiovascular diseases",-31
"Granville County"," North Carolina",37077,"0500000US037077","Cardiovascular diseases",-61.18
"Greene County"," North Carolina",37079,"0500000US037079","Cardiovascular diseases",-50.15
"Guilford County"," North Carolina",37081,"0500000US037081","Cardiovascular diseases",-52.79
"Halifax County"," North Carolina",37083,"0500000US037083","Cardiovascular diseases",-49.41
"Harnett County"," North Carolina",37085,"0500000US037085","Cardiovascular diseases",-51.56
"Haywood County"," North Carolina",37087,"0500000US037087","Cardiovascular diseases",-41.71
"Henderson County"," North Carolina",37089,"0500000US037089","Cardiovascular diseases",-45.23
"Hertford County"," North Carolina",37091,"0500000US037091","Cardiovascular diseases",-49.37
"Hoke County"," North Carolina",37093,"0500000US037093","Cardiovascular diseases",-47.77
"Hyde County"," North Carolina",37095,"0500000US037095","Cardiovascular diseases",-49.7
"Iredell County"," North Carolina",37097,"0500000US037097","Cardiovascular diseases",-46.5
"Jackson County"," North Carolina",37099,"0500000US037099","Cardiovascular diseases",-48.06
"Johnston County"," North Carolina",37101,"0500000US037101","Cardiovascular diseases",-55.88
"Jones County"," North Carolina",37103,"0500000US037103","Cardiovascular diseases",-44.23
"Lee County"," North Carolina",37105,"0500000US037105","Cardiovascular diseases",-54.58
"Lenoir County"," North Carolina",37107,"0500000US037107","Cardiovascular diseases",-47.8
"Lincoln County"," North Carolina",37109,"0500000US037109","Cardiovascular diseases",-47.57
"Macon County"," North Carolina",37113,"0500000US037113","Cardiovascular diseases",-36.77
"Madison County"," North Carolina",37115,"0500000US037115","Cardiovascular diseases",-41.99
"Martin County"," North Carolina",37117,"0500000US037117","Cardiovascular diseases",-38.94
"McDowell County"," North Carolina",37111,"0500000US037111","Cardiovascular diseases",-43.51
"Mecklenburg County"," North Carolina",37119,"0500000US037119","Cardiovascular diseases",-57.16
"Mitchell County"," North Carolina",37121,"0500000US037121","Cardiovascular diseases",-38.73
"Montgomery County"," North Carolina",37123,"0500000US037123","Cardiovascular diseases",-56.61
"Moore County"," North Carolina",37125,"0500000US037125","Cardiovascular diseases",-61.25
"Nash County"," North Carolina",37127,"0500000US037127","Cardiovascular diseases",-51.86
"New Hanover County"," North Carolina",37129,"0500000US037129","Cardiovascular diseases",-55.94
"Northampton County"," North Carolina",37131,"0500000US037131","Cardiovascular diseases",-54.19
"Onslow County"," North Carolina",37133,"0500000US037133","Cardiovascular diseases",-51.79
"Orange County"," North Carolina",37135,"0500000US037135","Cardiovascular diseases",-53.87
"Pamlico County"," North Carolina",37137,"0500000US037137","Cardiovascular diseases",-52.44
"Pasquotank County"," North Carolina",37139,"0500000US037139","Cardiovascular diseases",-43.85
"Pender County"," North Carolina",37141,"0500000US037141","Cardiovascular diseases",-56.83
"Perquimans County"," North Carolina",37143,"0500000US037143","Cardiovascular diseases",-42.81
"Person County"," North Carolina",37145,"0500000US037145","Cardiovascular diseases",-44.81
"Pitt County"," North Carolina",37147,"0500000US037147","Cardiovascular diseases",-55.55
"Polk County"," North Carolina",37149,"0500000US037149","Cardiovascular diseases",-49.72
"Randolph County"," North Carolina",37151,"0500000US037151","Cardiovascular diseases",-45.11
"Richmond County"," North Carolina",37153,"0500000US037153","Cardiovascular diseases",-40.34
"Robeson County"," North Carolina",37155,"0500000US037155","Cardiovascular diseases",-48.39
"Rockingham County"," North Carolina",37157,"0500000US037157","Cardiovascular diseases",-43.24
"Rowan County"," North Carolina",37159,"0500000US037159","Cardiovascular diseases",-40.01
"Rutherford County"," North Carolina",37161,"0500000US037161","Cardiovascular diseases",-33.83
"Sampson County"," North Carolina",37163,"0500000US037163","Cardiovascular diseases",-51.22
"Scotland County"," North Carolina",37165,"0500000US037165","Cardiovascular diseases",-51.53
"Stanly County"," North Carolina",37167,"0500000US037167","Cardiovascular diseases",-41.11
"Stokes County"," North Carolina",37169,"0500000US037169","Cardiovascular diseases",-41.94
"Surry County"," North Carolina",37171,"0500000US037171","Cardiovascular diseases",-43.89
"Swain County"," North Carolina",37173,"0500000US037173","Cardiovascular diseases",-39.15
"Transylvania County"," North Carolina",37175,"0500000US037175","Cardiovascular diseases",-47.46
"Tyrrell County"," North Carolina",37177,"0500000US037177","Cardiovascular diseases",-48.88
"Union County"," North Carolina",37179,"0500000US037179","Cardiovascular diseases",-56.92
"Vance County"," North Carolina",37181,"0500000US037181","Cardiovascular diseases",-51.58
"Wake County"," North Carolina",37183,"0500000US037183","Cardiovascular diseases",-59.25
"Warren County"," North Carolina",37185,"0500000US037185","Cardiovascular diseases",-51.01
"Washington County"," North Carolina",37187,"0500000US037187","Cardiovascular diseases",-46.52
"Watauga County"," North Carolina",37189,"0500000US037189","Cardiovascular diseases",-50.12
"Wayne County"," North Carolina",37191,"0500000US037191","Cardiovascular diseases",-56.51
"Wilkes County"," North Carolina",37193,"0500000US037193","Cardiovascular diseases",-52.58
"Wilson County"," North Carolina",37195,"0500000US037195","Cardiovascular diseases",-55.61
"Yadkin County"," North Carolina",37197,"0500000US037197","Cardiovascular diseases",-40.26
"Yancey County"," North Carolina",37199,"0500000US037199","Cardiovascular diseases",-38.16
"Adams County"," North Dakota",38001,"0500000US038001","Cardiovascular diseases",-45.77
"Barnes County"," North Dakota",38003,"0500000US038003","Cardiovascular diseases",-46.95
"Benson County"," North Dakota",38005,"0500000US038005","Cardiovascular diseases",-22.34
"Billings County"," North Dakota",38007,"0500000US038007","Cardiovascular diseases",-43.82
"Bottineau County"," North Dakota",38009,"0500000US038009","Cardiovascular diseases",-50.65
"Bowman County"," North Dakota",38011,"0500000US038011","Cardiovascular diseases",-38.85
"Burke County"," North Dakota",38013,"0500000US038013","Cardiovascular diseases",-44.33
"Burleigh County"," North Dakota",38015,"0500000US038015","Cardiovascular diseases",-49.09
"Cass County"," North Dakota",38017,"0500000US038017","Cardiovascular diseases",-51.73
"Cavalier County"," North Dakota",38019,"0500000US038019","Cardiovascular diseases",-56.1
"Dickey County"," North Dakota",38021,"0500000US038021","Cardiovascular diseases",-50.55
"Divide County"," North Dakota",38023,"0500000US038023","Cardiovascular diseases",-47.13
"Dunn County"," North Dakota",38025,"0500000US038025","Cardiovascular diseases",-39.6
"Eddy County"," North Dakota",38027,"0500000US038027","Cardiovascular diseases",-36.98
"Emmons County"," North Dakota",38029,"0500000US038029","Cardiovascular diseases",-38.65
"Foster County"," North Dakota",38031,"0500000US038031","Cardiovascular diseases",-44.87
"Golden Valley County"," North Dakota",38033,"0500000US038033","Cardiovascular diseases",-44.36
"Grand Forks County"," North Dakota",38035,"0500000US038035","Cardiovascular diseases",-45.8
"Grant County"," North Dakota",38037,"0500000US038037","Cardiovascular diseases",-42.18
"Griggs County"," North Dakota",38039,"0500000US038039","Cardiovascular diseases",-45.01
"Hettinger County"," North Dakota",38041,"0500000US038041","Cardiovascular diseases",-49.53
"Kidder County"," North Dakota",38043,"0500000US038043","Cardiovascular diseases",-44.57
"LaMoure County"," North Dakota",38045,"0500000US038045","Cardiovascular diseases",-55.38
"Logan County"," North Dakota",38047,"0500000US038047","Cardiovascular diseases",-44.54
"McHenry County"," North Dakota",38049,"0500000US038049","Cardiovascular diseases",-49.39
"McIntosh County"," North Dakota",38051,"0500000US038051","Cardiovascular diseases",-45.83
"McKenzie County"," North Dakota",38053,"0500000US038053","Cardiovascular diseases",-39.65
"McLean County"," North Dakota",38055,"0500000US038055","Cardiovascular diseases",-49.33
"Mercer County"," North Dakota",38057,"0500000US038057","Cardiovascular diseases",-39.73
"Morton County"," North Dakota",38059,"0500000US038059","Cardiovascular diseases",-44.57
"Mountrail County"," North Dakota",38061,"0500000US038061","Cardiovascular diseases",-37.13
"Nelson County"," North Dakota",38063,"0500000US038063","Cardiovascular diseases",-33.13
"Oliver County"," North Dakota",38065,"0500000US038065","Cardiovascular diseases",-55.46
"Pembina County"," North Dakota",38067,"0500000US038067","Cardiovascular diseases",-59.15
"Pierce County"," North Dakota",38069,"0500000US038069","Cardiovascular diseases",-39.13
"Ramsey County"," North Dakota",38071,"0500000US038071","Cardiovascular diseases",-29.68
"Ransom County"," North Dakota",38073,"0500000US038073","Cardiovascular diseases",-48.41
"Renville County"," North Dakota",38075,"0500000US038075","Cardiovascular diseases",-41.7
"Richland County"," North Dakota",38077,"0500000US038077","Cardiovascular diseases",-48.14
"Rolette County"," North Dakota",38079,"0500000US038079","Cardiovascular diseases",-43.34
"Sargent County"," North Dakota",38081,"0500000US038081","Cardiovascular diseases",-59.3
"Sheridan County"," North Dakota",38083,"0500000US038083","Cardiovascular diseases",-51.84
"Sioux County"," North Dakota",38085,"0500000US038085","Cardiovascular diseases",-28.61
"Slope County"," North Dakota",38087,"0500000US038087","Cardiovascular diseases",-53.11
"Stark County"," North Dakota",38089,"0500000US038089","Cardiovascular diseases",-42.14
"Steele County"," North Dakota",38091,"0500000US038091","Cardiovascular diseases",-56.98
"Stutsman County"," North Dakota",38093,"0500000US038093","Cardiovascular diseases",-43.45
"Towner County"," North Dakota",38095,"0500000US038095","Cardiovascular diseases",-39.3
"Traill County"," North Dakota",38097,"0500000US038097","Cardiovascular diseases",-51.04
"Walsh County"," North Dakota",38099,"0500000US038099","Cardiovascular diseases",-42.84
"Ward County"," North Dakota",38101,"0500000US038101","Cardiovascular diseases",-40.23
"Wells County"," North Dakota",38103,"0500000US038103","Cardiovascular diseases",-40.35
"Williams County"," North Dakota",38105,"0500000US038105","Cardiovascular diseases",-37.37
"Adams County"," Ohio",39001,"0500000US039001","Cardiovascular diseases",-51.12
"Allen County"," Ohio",39003,"0500000US039003","Cardiovascular diseases",-40.66
"Ashland County"," Ohio",39005,"0500000US039005","Cardiovascular diseases",-44.71
"Ashtabula County"," Ohio",39007,"0500000US039007","Cardiovascular diseases",-41.29
"Athens County"," Ohio",39009,"0500000US039009","Cardiovascular diseases",-44.15
"Auglaize County"," Ohio",39011,"0500000US039011","Cardiovascular diseases",-42.91
"Belmont County"," Ohio",39013,"0500000US039013","Cardiovascular diseases",-45.53
"Brown County"," Ohio",39015,"0500000US039015","Cardiovascular diseases",-44.23
"Butler County"," Ohio",39017,"0500000US039017","Cardiovascular diseases",-51.62
"Carroll County"," Ohio",39019,"0500000US039019","Cardiovascular diseases",-40.56
"Champaign County"," Ohio",39021,"0500000US039021","Cardiovascular diseases",-47.21
"Clark County"," Ohio",39023,"0500000US039023","Cardiovascular diseases",-45.56
"Clermont County"," Ohio",39025,"0500000US039025","Cardiovascular diseases",-52.38
"Clinton County"," Ohio",39027,"0500000US039027","Cardiovascular diseases",-45.99
"Columbiana County"," Ohio",39029,"0500000US039029","Cardiovascular diseases",-56.57
"Coshocton County"," Ohio",39031,"0500000US039031","Cardiovascular diseases",-48
"Crawford County"," Ohio",39033,"0500000US039033","Cardiovascular diseases",-44.91
"Cuyahoga County"," Ohio",39035,"0500000US039035","Cardiovascular diseases",-47.1
"Darke County"," Ohio",39037,"0500000US039037","Cardiovascular diseases",-46.65
"Defiance County"," Ohio",39039,"0500000US039039","Cardiovascular diseases",-46.35
"Delaware County"," Ohio",39041,"0500000US039041","Cardiovascular diseases",-63.64
"Erie County"," Ohio",39043,"0500000US039043","Cardiovascular diseases",-53.8
"Fairfield County"," Ohio",39045,"0500000US039045","Cardiovascular diseases",-45.5
"Fayette County"," Ohio",39047,"0500000US039047","Cardiovascular diseases",-42.14
"Franklin County"," Ohio",39049,"0500000US039049","Cardiovascular diseases",-47.78
"Fulton County"," Ohio",39051,"0500000US039051","Cardiovascular diseases",-43.55
"Gallia County"," Ohio",39053,"0500000US039053","Cardiovascular diseases",-46.03
"Geauga County"," Ohio",39055,"0500000US039055","Cardiovascular diseases",-57.28
"Greene County"," Ohio",39057,"0500000US039057","Cardiovascular diseases",-54.74
"Guernsey County"," Ohio",39059,"0500000US039059","Cardiovascular diseases",-46.29
"Hamilton County"," Ohio",39061,"0500000US039061","Cardiovascular diseases",-50.11
"Hancock County"," Ohio",39063,"0500000US039063","Cardiovascular diseases",-46.49
"Hardin County"," Ohio",39065,"0500000US039065","Cardiovascular diseases",-32.18
"Harrison County"," Ohio",39067,"0500000US039067","Cardiovascular diseases",-37.46
"Henry County"," Ohio",39069,"0500000US039069","Cardiovascular diseases",-47.41
"Highland County"," Ohio",39071,"0500000US039071","Cardiovascular diseases",-46.38
"Hocking County"," Ohio",39073,"0500000US039073","Cardiovascular diseases",-44.25
"Holmes County"," Ohio",39075,"0500000US039075","Cardiovascular diseases",-44.4
"Huron County"," Ohio",39077,"0500000US039077","Cardiovascular diseases",-49.96
"Jackson County"," Ohio",39079,"0500000US039079","Cardiovascular diseases",-44.01
"Jefferson County"," Ohio",39081,"0500000US039081","Cardiovascular diseases",-37.23
"Knox County"," Ohio",39083,"0500000US039083","Cardiovascular diseases",-49.8
"Lake County"," Ohio",39085,"0500000US039085","Cardiovascular diseases",-51.65
"Lawrence County"," Ohio",39087,"0500000US039087","Cardiovascular diseases",-49.25
"Licking County"," Ohio",39089,"0500000US039089","Cardiovascular diseases",-54.33
"Logan County"," Ohio",39091,"0500000US039091","Cardiovascular diseases",-42.42
"Lorain County"," Ohio",39093,"0500000US039093","Cardiovascular diseases",-51.77
